"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.04027180456197,1.01199969290711,1.02693221906089,1.0511022152821,1.14196629242981,1.00311481175125,1.07824926172069
