"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0023932249566,1.01568711452783,1.03729048432881,1.01688340898568,1.07962511441885,1.03441549066756,1.07572428417796
