"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.996141785443793,1.00559863533034,1.02306022951302,1.12913267804734,1.00712166426026,0.997141022478874,0.988543969896123
