"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.020972787855,1.00718948366062,0.989814181763551,1.0968556681123,1.21125482729561,1.01587481196443,1.00967442305634
