"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0257786146556,1.02886467818878,1.06491790367042,1.13715988439522,0.990258097056597,1.05032097482499,1.01155732025348
