"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01515262396394,1.00872165064169,1.10035646595264,1.15235080185804,1.11794899011847,1.03671352208205,1.01886207001857
