"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.997964133620323,0.990117072153581,1.0022679050425,1.13701261863622,1.1674843995936,1.00748533909785,1.04178907606974
