"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.995201222038199,0.986825202348366,1.01635971778321,1.08689586565678,1.18090054458179,1.0191935765665,1.00927219146039
