"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.03525519011105,1.01428009573616,1.00473915857774,1.03535470087584,1.56458173941532,1.03226771727558,1.0028364851491
