"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05358512897781,1.01614114670263,1.05966867530455,1.03226492889936,1.16719403056471,1.0038407826617,1.03190866738879
