"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.04115229469527,1.07893277454763,1.02655701461817,1.25139140939052,1.27669735267518,1.04010991276859,1.09847982943062
