"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.985146608567774,0.998788930371176,1.01134342138142,1.035868634264,1.04481627212566,1.03443721913866,1.01646864068155
