"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.99834374036833,1.01070324148839,1.01506117363322,1.07909471067295,1.11967387392444,1.01057274188484,1.00914300330504
