"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.03737495589914,1.02604113325249,1.01361452073974,1.08481349238744,1.11342427574347,1.09894776680059,0.987866508044044
