"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02834904142155,1.04296344894916,1.01652543040891,1.40200416611258,1.05465709224022,1.06154269515831,1.09462912675964
