"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.9878646548907,1.02235921325826,1.11049272505512,1.03308158638801,1.01828641015187,1.18800884842276,1.03170551857963
