"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.995505665563966,0.997334230408349,1.02401456724226,1.05693544604961,1.06624227996129,1.05754805518342,1.2389965885953
