"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.994606812803026,1.01813336687684,0.998359888103883,1.04146376565296,1.04255206945058,0.99737196458098,0.988432916845901
