"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.995072773840969,0.990556529034601,1.0239275992058,1.06111561671126,1.01801622654791,0.995212268673559,1.07150399711843
