"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01898913923924,0.995502351023867,1.00087675808872,1.10489851801621,1.18117723829121,1.12175301273508,1.01911836614057
