"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.990666406454998,1.00310421465388,1.02627016033481,1.00273084171583,1.06629942053923,1.02718541359902,1.01458018307176
