"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05211353911359,1.02170625200835,1.02565938572666,1.05054089067318,0.990039496526931,1.02649036803593,1.05334856522801
