"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00079504418981,1.00896713393291,1.09981623579549,1.06970371264557,1.03609609764178,1.11899962707136,1.03167858964782
