"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.996806126250772,0.997575544610034,0.987206362147292,1.00948949393165,1.01500954476634,1.23983578807711,1.02777477380501
