"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00721171148046,1.01731523357355,0.988373670501057,1.03633898806418,1.19728833097189,0.997754962733171,0.998555724771592
