"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.991301641910925,0.993893231626432,1.00023973888101,1.02579117919213,1.06185212485042,1.0505825048442,1.00188543972993
