"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.995333901045894,1.00171239226269,1.03019417043805,1.02893082945701,0.993038001394067,1.0131261340973,0.994146340091779
