"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.990970699995777,1.01816017075057,1.0234496702185,1.08084264288296,1.01168661442608,1.0046158505926,0.989772101915845
