"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00103166180218,0.999221558242566,1.01657858878986,1.00765147447652,1.02211647156701,1.05579275829736,1.03309764424182
