"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05606572467379,1.038845722826,1.0102479760565,1.03631820290229,1.11380423934656,1.12416314902637,1.01300600127804
