"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.991620388342802,0.985895515067098,1.02611734780999,1.02253662876985,1.21371929884061,1.02588140404867,1.00795887521393
