"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01201634433947,1.02603759199306,0.989836048961246,1.06211908547797,1.1332231425893,1.02449935400291,1.00754367964297
