"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.04258435142409,0.989723158395932,1.03398105338495,1.04328002542392,1.10935198910536,0.999186270445988,0.994313641119502
