"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.11221670886662,1.04080521125389,0.995235418080896,1.06529457059889,1.06451443375094,1.03582196106225,0.99423762362433
