"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.04555322296122,1.00337645638389,1.02899861502976,1.09708395357598,1.10532000071151,1.02074826123754,1.01285841495062
