"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0340572046667,0.988977071743833,1.02971377551226,1.03619110221231,1.24631821404876,1.1111473888906,1.06775732757862
