"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.03636624279544,1.0039225697965,0.993499228744033,1.10689957310426,1.08911041370219,1.28866079127876,1.07956517024171
