"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.07677128087035,1.01083503061625,1.06843687585324,1.22719699760316,1.02681485930623,0.99277127869973,1.01494072952331
