"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02970608684449,1.0168726870366,1.05133937783978,1.11304864615257,1.0376401528387,0.997436454570213,1.02331219895811
