"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.12560291319431,1.00846284160836,0.989018267273356,1.00885619261702,0.986999782816624,1.21120587800985,0.996866039684908
