"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01216092250765,0.998797493493414,0.997554307813388,1.04987689200075,1.07487670966783,1.05083175491688,1.05893188586621
