"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.989117511961706,1.13014805012557,0.984982234591715,1.06490740326917,1.07770158959802,1.0058725450915,1.00545924460885
