"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00417165467364,1.04304672331791,1.00089313685187,1.03105504329706,1.0568807007218,1.00373253015645,1.04431306257347
