"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02507593379769,1.02588026276789,1.05927676256805,1.08593385334216,1.11840685718003,0.999508028124983,1.02796880633951
