"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.14907397022833,1.03405670681897,1.03419527459133,1.0045590772172,1.01699162119399,1.00185312022317,0.990796407178679
