"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00487240232077,0.999620131647533,0.997674528453362,1.04731921239877,1.03530363048983,1.01521891871644,1.0061692391624
