"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00387543333872,0.988508600849089,0.996736387929268,1.02218347094584,1.10382336968464,1.03135051425762,0.998347013037247
