"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00607024378802,0.994651146632693,1.0049098249714,1.1149076226425,1.34021312427846,1.09700374134792,1.0010498215738
