"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0249351528329,1.00096756769963,1.01435552830569,1.30420273207912,1.24853062521105,1.02179380755677,1.0021992646675
