"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02989480625195,1.00830980983543,1.02368878539658,0.992002080156578,1.04244237781123,1.12868357996906,1.00328437709339
