"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.993760301107334,1.00778952914215,0.993413620045194,1.06235249000661,1.1573207918402,0.991563005838164,1.01973369027935
