"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.995887127216944,1.01044836415475,1.00327269563613,1.17967709637107,1.26413771981087,1.04056518059916,1.00709160526299
