"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00985747851589,0.98918110737441,1.01172988880783,1.16613023325353,1.03902386890253,1.10872128116833,0.998879766847818
