"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01425515581909,1.01185373158874,1.05421274158377,1.15778076231893,1.23347900365541,0.997068081048946,1.0065972934914
