"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.988489213584368,1.008069993734,1.05939449679379,1.30871774240849,1.06935149588452,0.996451408437169,1.01041005118806
