"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01369165975473,1.00278134654654,1.06629873585258,1.58005268570498,1.09230284376589,0.996495413992131,0.990722366366652
