"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.993850210123881,1.01972419637187,1.16311726555848,1.04571134908627,1.16158959077093,0.99705257976242,1.0340642265892
