"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00021651830786,1.12533834976555,1.01836870928649,1.03443461591849,1.0528983175291,1.02924775630592,1.00191931672076
