"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02806395202192,1.02115437219491,1.01583697870209,1.00755267475476,1.04282557246258,1.01196143066706,0.995263824121498
