"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00050004941857,1.00476020673536,1.040148288713,1.29697489331301,1.11845555859245,1.00685331832005,1.0082497267386
