"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05068695854458,1.11391140301298,1.06148324199235,1.17232301267123,1.18896854872072,0.993712656259675,0.990728232050198
