"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00521144992428,1.01203915874526,0.985886718836146,1.05687893421011,1.01887679963813,0.999495882595213,1.06983871313465
