"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0327356939208,1.01773356695307,1.11880481940881,1.13310138367049,1.02124700692099,1.05540158000603,1.00488537366348
