"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.989170626449526,1.0090007606109,1.02895795671489,1.10288561296283,1.03255400270018,1.00456896325724,1.00189393085014
